student_email,student_roll,university,department,semester,course_code,course_title,course_type,credits,attendance_10,assignments_10,final_60,total_80,letter_grade,grade_point_4
2103038@student.ruet.ac.bd,2103038,RUET,CSE,3-1,3101,Theory Course 3-1 (01),theory,3.0,5.5,5.2,53.9,64.6,A-,3.50
2103038@student.ruet.ac.bd,2103038,RUET,CSE,3-1,3103,Theory Course 3-1 (03),theory,3.0,4.0,6.2,54.7,65.0,A-,3.50
2103038@student.ruet.ac.bd,2103038,RUET,CSE,3-1,3105,Theory Course 3-1 (05),theory,3.0,5.6,5.9,55.6,67.2,A-,3.50
2103038@student.ruet.ac.bd,2103038,RUET,CSE,3-1,3107,Theory Course 3-1 (07),theory,3.0,5.5,6.4,60.0,72.0,A,3.75
2103038@student.ruet.ac.bd,2103038,RUET,CSE,3-1,3109,Theory Course 3-1 (09),theory,3.0,7.4,4.5,51.6,63.4,B+,3.25
2103038@student.ruet.ac.bd,2103038,RUET,CSE,3-1,3102,Sessional/Lab 3-1 (02),lab,1.5,5.9,4.0,48.8,58.7,B,3.00
2103038@student.ruet.ac.bd,2103038,RUET,CSE,3-1,3104,Sessional/Lab 3-1 (04),lab,1.5,7.1,6.2,60.0,73.3,A+,4.00
2103038@student.ruet.ac.bd,2103038,RUET,CSE,3-1,3106,Sessional/Lab 3-1 (06),lab,1.5,6.1,5.0,42.7,53.8,B-,2.75
2103038@student.ruet.ac.bd,2103038,RUET,CSE,3-1,3108,Sessional/Lab 3-1 (08),lab,1.5,4.6,6.2,59.2,70.0,A,3.75
2103038@student.ruet.ac.bd,2103038,RUET,CSE,3-2,3201,Theory Course 3-2 (01),theory,3.0,5.8,8.2,58.2,72.2,A+,4.00
2103038@student.ruet.ac.bd,2103038,RUET,CSE,3-2,3203,Theory Course 3-2 (03),theory,3.0,5.7,6.5,48.9,61.2,B+,3.25
2103038@student.ruet.ac.bd,2103038,RUET,CSE,3-2,3205,Theory Course 3-2 (05),theory,3.0,6.4,6.7,57.6,70.6,A,3.75
2103038@student.ruet.ac.bd,2103038,RUET,CSE,3-2,3207,Theory Course 3-2 (07),theory,3.0,4.9,4.0,51.8,60.7,B+,3.25
2103038@student.ruet.ac.bd,2103038,RUET,CSE,3-2,3209,Theory Course 3-2 (09),theory,3.0,8.8,6.2,52.0,67.0,A-,3.50
2103038@student.ruet.ac.bd,2103038,RUET,CSE,3-2,3202,Sessional/Lab 3-2 (02),lab,1.5,5.0,3.2,56.5,64.7,A-,3.50
2103038@student.ruet.ac.bd,2103038,RUET,CSE,3-2,3204,Sessional/Lab 3-2 (04),lab,1.5,6.8,4.8,45.9,57.5,B,3.00
2103038@student.ruet.ac.bd,2103038,RUET,CSE,3-2,3206,Sessional/Lab 3-2 (06),lab,1.5,6.9,8.0,46.7,61.6,B+,3.25
2103038@student.ruet.ac.bd,2103038,RUET,CSE,3-2,3208,Sessional/Lab 3-2 (08),lab,1.5,7.2,9.0,51.9,68.1,A,3.75
2103039@student.ruet.ac.bd,2103039,RUET,CSE,1-1,1101,Theory Course 1-1 (01),theory,3.0,4.7,10.0,24.2,38.8,F,0.00
2103039@student.ruet.ac.bd,2103039,RUET,CSE,1-1,1103,Theory Course 1-1 (03),theory,3.0,8.7,9.0,28.3,46.0,C,2.25
2103039@student.ruet.ac.bd,2103039,RUET,CSE,1-1,1105,Theory Course 1-1 (05),theory,3.0,5.6,8.0,31.9,45.5,C,2.25
2103039@student.ruet.ac.bd,2103039,RUET,CSE,1-1,1107,Theory Course 1-1 (07),theory,3.0,6.0,8.0,35.8,49.8,C+,2.50
2103039@student.ruet.ac.bd,2103039,RUET,CSE,1-1,1109,Theory Course 1-1 (09),theory,3.0,6.4,10.0,49.0,65.5,A-,3.50
2103039@student.ruet.ac.bd,2103039,RUET,CSE,1-1,1102,Sessional/Lab 1-1 (02),lab,1.5,6.8,10.0,29.5,46.3,C,2.25
2103039@student.ruet.ac.bd,2103039,RUET,CSE,1-1,1104,Sessional/Lab 1-1 (04),lab,1.5,6.0,10.0,18.3,34.4,F,0.00
2103039@student.ruet.ac.bd,2103039,RUET,CSE,1-1,1106,Sessional/Lab 1-1 (06),lab,1.5,6.4,8.1,29.3,43.8,D,2.00
2103039@student.ruet.ac.bd,2103039,RUET,CSE,1-2,1201,Theory Course 1-2 (01),theory,3.0,4.8,10.0,25.5,40.3,D,2.00
2103039@student.ruet.ac.bd,2103039,RUET,CSE,1-2,1203,Theory Course 1-2 (03),theory,3.0,5.7,8.5,38.0,52.2,B-,2.75
2103039@student.ruet.ac.bd,2103039,RUET,CSE,1-2,1205,Theory Course 1-2 (05),theory,3.0,6.1,9.0,28.8,43.9,D,2.00
2103039@student.ruet.ac.bd,2103039,RUET,CSE,1-2,1207,Theory Course 1-2 (07),theory,3.0,5.8,10.0,30.9,46.7,C,2.25
2103039@student.ruet.ac.bd,2103039,RUET,CSE,1-2,1209,Theory Course 1-2 (09),theory,3.0,7.8,9.3,34.3,51.5,C+,2.50
2103039@student.ruet.ac.bd,2103039,RUET,CSE,1-2,1202,Sessional/Lab 1-2 (02),lab,1.5,6.4,8.0,24.5,38.9,F,0.00
2103039@student.ruet.ac.bd,2103039,RUET,CSE,1-2,1204,Sessional/Lab 1-2 (04),lab,1.5,8.1,10.0,17.5,35.6,F,0.00
2103039@student.ruet.ac.bd,2103039,RUET,CSE,1-2,1206,Sessional/Lab 1-2 (06),lab,1.5,6.3,10.0,22.0,38.3,F,0.00
2103039@student.ruet.ac.bd,2103039,RUET,CSE,2-1,2101,Theory Course 2-1 (01),theory,3.0,3.7,7.4,32.6,43.7,D,2.00
2103039@student.ruet.ac.bd,2103039,RUET,CSE,2-1,2103,Theory Course 2-1 (03),theory,3.0,5.6,9.0,36.4,51.0,C+,2.50
2103039@student.ruet.ac.bd,2103039,RUET,CSE,2-1,2105,Theory Course 2-1 (05),theory,3.0,5.9,7.5,29.2,42.6,D,2.00
2103039@student.ruet.ac.bd,2103039,RUET,CSE,2-1,2107,Theory Course 2-1 (07),theory,3.0,4.9,8.3,14.5,27.8,F,0.00
2103039@student.ruet.ac.bd,2103039,RUET,CSE,2-1,2109,Theory Course 2-1 (09),theory,3.0,6.4,10.0,26.6,43.0,D,2.00
2103039@student.ruet.ac.bd,2103039,RUET,CSE,2-1,2102,Sessional/Lab 2-1 (02),lab,1.5,4.9,10.0,37.7,52.6,B-,2.75
2103039@student.ruet.ac.bd,2103039,RUET,CSE,2-1,2104,Sessional/Lab 2-1 (04),lab,1.5,6.7,8.9,47.8,63.4,B+,3.25
2103039@student.ruet.ac.bd,2103039,RUET,CSE,2-1,2106,Sessional/Lab 2-1 (06),lab,1.5,5.6,10.0,43.2,58.7,B,3.00
2103039@student.ruet.ac.bd,2103039,RUET,CSE,2-2,2201,Theory Course 2-2 (01),theory,3.0,7.6,9.0,26.1,42.7,D,2.00
2103039@student.ruet.ac.bd,2103039,RUET,CSE,2-2,2203,Theory Course 2-2 (03),theory,3.0,7.7,9.4,35.0,52.1,B-,2.75
2103039@student.ruet.ac.bd,2103039,RUET,CSE,2-2,2205,Theory Course 2-2 (05),theory,3.0,5.2,9.4,35.3,49.9,C+,2.50
2103039@student.ruet.ac.bd,2103039,RUET,CSE,2-2,2207,Theory Course 2-2 (07),theory,3.0,5.7,9.0,36.0,50.6,C+,2.50
2103039@student.ruet.ac.bd,2103039,RUET,CSE,2-2,2209,Theory Course 2-2 (09),theory,3.0,6.5,7.8,27.7,42.0,D,2.00
2103039@student.ruet.ac.bd,2103039,RUET,CSE,2-2,2202,Sessional/Lab 2-2 (02),lab,1.5,8.1,9.7,37.3,55.1,B-,2.75
2103039@student.ruet.ac.bd,2103039,RUET,CSE,2-2,2204,Sessional/Lab 2-2 (04),lab,1.5,6.8,9.8,33.3,50.0,C+,2.50
2103039@student.ruet.ac.bd,2103039,RUET,CSE,2-2,2206,Sessional/Lab 2-2 (06),lab,1.5,7.0,10.0,42.2,59.2,B,3.00
2103039@student.ruet.ac.bd,2103039,RUET,CSE,3-1,3101,Theory Course 3-1 (01),theory,3.0,6.4,10.0,21.9,38.3,F,0.00
2103039@student.ruet.ac.bd,2103039,RUET,CSE,3-1,3103,Theory Course 3-1 (03),theory,3.0,6.2,10.0,28.5,44.6,C,2.25
2103039@student.ruet.ac.bd,2103039,RUET,CSE,3-1,3105,Theory Course 3-1 (05),theory,3.0,4.7,8.2,17.2,30.1,F,0.00
2103039@student.ruet.ac.bd,2103039,RUET,CSE,3-1,3107,Theory Course 3-1 (07),theory,3.0,5.6,8.7,25.8,40.0,D,2.00
2103039@student.ruet.ac.bd,2103039,RUET,CSE,3-1,3109,Theory Course 3-1 (09),theory,3.0,5.8,9.5,30.0,45.4,C,2.25
2103039@student.ruet.ac.bd,2103039,RUET,CSE,3-1,3102,Sessional/Lab 3-1 (02),lab,1.5,8.3,8.1,38.7,55.1,B-,2.75
2103039@student.ruet.ac.bd,2103039,RUET,CSE,3-1,3104,Sessional/Lab 3-1 (04),lab,1.5,6.2,10.0,32.3,48.5,C+,2.50
2103039@student.ruet.ac.bd,2103039,RUET,CSE,3-1,3106,Sessional/Lab 3-1 (06),lab,1.5,5.7,7.1,33.4,46.2,C,2.25
2103039@student.ruet.ac.bd,2103039,RUET,CSE,3-1,3108,Sessional/Lab 3-1 (08),lab,1.5,6.3,8.8,45.7,60.9,B+,3.25
2103039@student.ruet.ac.bd,2103039,RUET,CSE,3-2,3201,Theory Course 3-2 (01),theory,3.0,8.4,10.0,31.3,49.8,C+,2.50
2103039@student.ruet.ac.bd,2103039,RUET,CSE,3-2,3203,Theory Course 3-2 (03),theory,3.0,6.2,9.4,30.1,45.7,C,2.25
2103039@student.ruet.ac.bd,2103039,RUET,CSE,3-2,3205,Theory Course 3-2 (05),theory,3.0,6.2,8.4,36.5,51.2,C+,2.50
2103039@student.ruet.ac.bd,2103039,RUET,CSE,3-2,3207,Theory Course 3-2 (07),theory,3.0,7.2,9.4,31.8,48.4,C+,2.50
2103039@student.ruet.ac.bd,2103039,RUET,CSE,3-2,3209,Theory Course 3-2 (09),theory,3.0,5.9,8.1,21.3,35.2,F,0.00
2103039@student.ruet.ac.bd,2103039,RUET,CSE,3-2,3202,Sessional/Lab 3-2 (02),lab,1.5,5.0,10.0,25.8,40.9,D,2.00
2103039@student.ruet.ac.bd,2103039,RUET,CSE,3-2,3204,Sessional/Lab 3-2 (04),lab,1.5,4.7,8.9,29.8,43.5,D,2.00
2103039@student.ruet.ac.bd,2103039,RUET,CSE,3-2,3206,Sessional/Lab 3-2 (06),lab,1.5,4.7,9.3,37.9,51.9,C+,2.50
2103039@student.ruet.ac.bd,2103039,RUET,CSE,3-2,3208,Sessional/Lab 3-2 (08),lab,1.5,5.9,10.0,28.7,44.5,C,2.25
2103040@student.ruet.ac.bd,2103040,RUET,CSE,1-1,1101,Theory Course 1-1 (01),theory,3.0,10.0,7.2,38.6,55.8,B-,2.75
2103040@student.ruet.ac.bd,2103040,RUET,CSE,1-1,1103,Theory Course 1-1 (03),theory,3.0,7.6,5.5,38.9,52.0,B-,2.75
2103040@student.ruet.ac.bd,2103040,RUET,CSE,1-1,1105,Theory Course 1-1 (05),theory,3.0,7.9,7.8,32.1,47.8,C,2.25
2103040@student.ruet.ac.bd,2103040,RUET,CSE,1-1,1107,Theory Course 1-1 (07),theory,3.0,10.0,5.7,42.7,58.3,B,3.00
2103040@student.ruet.ac.bd,2103040,RUET,CSE,1-1,1109,Theory Course 1-1 (09),theory,3.0,9.0,7.9,20.2,37.1,F,0.00
2103040@student.ruet.ac.bd,2103040,RUET,CSE,1-1,1102,Sessional/Lab 1-1 (02),lab,1.5,10.0,6.9,36.7,53.7,B-,2.75
2103040@student.ruet.ac.bd,2103040,RUET,CSE,1-1,1104,Sessional/Lab 1-1 (04),lab,1.5,9.4,7.0,29.6,45.9,C,2.25
2103040@student.ruet.ac.bd,2103040,RUET,CSE,1-1,1106,Sessional/Lab 1-1 (06),lab,1.5,8.8,10.0,40.3,59.1,B,3.00
2103040@student.ruet.ac.bd,2103040,RUET,CSE,1-2,1201,Theory Course 1-2 (01),theory,3.0,7.5,4.2,26.0,37.7,F,0.00
2103040@student.ruet.ac.bd,2103040,RUET,CSE,1-2,1203,Theory Course 1-2 (03),theory,3.0,8.2,4.0,37.4,49.6,C+,2.50
2103040@student.ruet.ac.bd,2103040,RUET,CSE,1-2,1205,Theory Course 1-2 (05),theory,3.0,7.9,7.4,40.0,55.4,B-,2.75
2103040@student.ruet.ac.bd,2103040,RUET,CSE,1-2,1207,Theory Course 1-2 (07),theory,3.0,9.0,5.6,27.0,41.6,D,2.00
2103040@student.ruet.ac.bd,2103040,RUET,CSE,1-2,1209,Theory Course 1-2 (09),theory,3.0,9.7,5.9,31.9,47.5,C,2.25
2103040@student.ruet.ac.bd,2103040,RUET,CSE,1-2,1202,Sessional/Lab 1-2 (02),lab,1.5,10.0,8.2,29.3,47.6,C,2.25
2103040@student.ruet.ac.bd,2103040,RUET,CSE,1-2,1204,Sessional/Lab 1-2 (04),lab,1.5,8.1,8.0,35.4,51.6,C+,2.50
2103040@student.ruet.ac.bd,2103040,RUET,CSE,1-2,1206,Sessional/Lab 1-2 (06),lab,1.5,8.3,5.5,50.8,64.6,A-,3.50
2103040@student.ruet.ac.bd,2103040,RUET,CSE,2-1,2101,Theory Course 2-1 (01),theory,3.0,10.0,5.5,37.3,52.9,B-,2.75
2103040@student.ruet.ac.bd,2103040,RUET,CSE,2-1,2103,Theory Course 2-1 (03),theory,3.0,8.8,5.3,27.0,41.1,D,2.00
2103040@student.ruet.ac.bd,2103040,RUET,CSE,2-1,2105,Theory Course 2-1 (05),theory,3.0,8.1,6.0,37.4,51.6,C+,2.50
2103040@student.ruet.ac.bd,2103040,RUET,CSE,2-1,2107,Theory Course 2-1 (07),theory,3.0,9.8,7.7,30.2,47.7,C,2.25
2103040@student.ruet.ac.bd,2103040,RUET,CSE,2-1,2109,Theory Course 2-1 (09),theory,3.0,10.0,6.6,34.2,50.8,C+,2.50
2103040@student.ruet.ac.bd,2103040,RUET,CSE,2-1,2102,Sessional/Lab 2-1 (02),lab,1.5,9.1,8.0,32.4,49.6,C+,2.50
2103040@student.ruet.ac.bd,2103040,RUET,CSE,2-1,2104,Sessional/Lab 2-1 (04),lab,1.5,9.8,5.5,29.4,44.7,C,2.25
2103040@student.ruet.ac.bd,2103040,RUET,CSE,2-1,2106,Sessional/Lab 2-1 (06),lab,1.5,9.7,8.0,37.6,55.3,B-,2.75
2103040@student.ruet.ac.bd,2103040,RUET,CSE,2-2,2201,Theory Course 2-2 (01),theory,3.0,10.0,9.1,23.2,42.3,D,2.00
2103040@student.ruet.ac.bd,2103040,RUET,CSE,2-2,2203,Theory Course 2-2 (03),theory,3.0,7.0,6.8,39.7,53.4,B-,2.75
2103040@student.ruet.ac.bd,2103040,RUET,CSE,2-2,2205,Theory Course 2-2 (05),theory,3.0,8.9,8.7,20.5,38.0,F,0.00
2103040@student.ruet.ac.bd,2103040,RUET,CSE,2-2,2207,Theory Course 2-2 (07),theory,3.0,8.5,6.1,31.1,45.7,C,2.25
2103040@student.ruet.ac.bd,2103040,RUET,CSE,2-2,2209,Theory Course 2-2 (09),theory,3.0,10.0,6.8,41.8,58.6,B,3.00
2103040@student.ruet.ac.bd,2103040,RUET,CSE,2-2,2202,Sessional/Lab 2-2 (02),lab,1.5,8.9,5.5,22.7,37.1,F,0.00
2103040@student.ruet.ac.bd,2103040,RUET,CSE,2-2,2204,Sessional/Lab 2-2 (04),lab,1.5,10.0,8.7,29.3,48.0,C+,2.50
2103040@student.ruet.ac.bd,2103040,RUET,CSE,2-2,2206,Sessional/Lab 2-2 (06),lab,1.5,9.8,7.5,36.8,54.1,B-,2.75
2103040@student.ruet.ac.bd,2103040,RUET,CSE,3-1,3101,Theory Course 3-1 (01),theory,3.0,9.5,6.4,43.8,59.6,B,3.00
2103040@student.ruet.ac.bd,2103040,RUET,CSE,3-1,3103,Theory Course 3-1 (03),theory,3.0,8.2,6.2,34.5,48.9,C+,2.50
2103040@student.ruet.ac.bd,2103040,RUET,CSE,3-1,3105,Theory Course 3-1 (05),theory,3.0,8.7,6.2,28.3,43.2,D,2.00
2103040@student.ruet.ac.bd,2103040,RUET,CSE,3-1,3107,Theory Course 3-1 (07),theory,3.0,8.3,6.2,36.2,50.7,C+,2.50
2103040@student.ruet.ac.bd,2103040,RUET,CSE,3-1,3109,Theory Course 3-1 (09),theory,3.0,8.6,6.6,30.6,45.8,C,2.25
2103040@student.ruet.ac.bd,2103040,RUET,CSE,3-1,3102,Sessional/Lab 3-1 (02),lab,1.5,7.8,5.4,31.9,45.0,C,2.25
2103040@student.ruet.ac.bd,2103040,RUET,CSE,3-1,3104,Sessional/Lab 3-1 (04),lab,1.5,9.8,8.7,30.7,49.2,C+,2.50
2103040@student.ruet.ac.bd,2103040,RUET,CSE,3-1,3106,Sessional/Lab 3-1 (06),lab,1.5,9.7,7.7,35.2,52.6,B-,2.75
2103040@student.ruet.ac.bd,2103040,RUET,CSE,3-1,3108,Sessional/Lab 3-1 (08),lab,1.5,10.0,6.9,41.8,58.6,B,3.00
2103040@student.ruet.ac.bd,2103040,RUET,CSE,3-2,3201,Theory Course 3-2 (01),theory,3.0,8.5,6.7,33.6,48.7,C+,2.50
2103040@student.ruet.ac.bd,2103040,RUET,CSE,3-2,3203,Theory Course 3-2 (03),theory,3.0,10.0,8.8,31.5,50.3,C+,2.50
2103040@student.ruet.ac.bd,2103040,RUET,CSE,3-2,3205,Theory Course 3-2 (05),theory,3.0,7.9,4.6,42.0,54.6,B-,2.75
2103040@student.ruet.ac.bd,2103040,RUET,CSE,3-2,3207,Theory Course 3-2 (07),theory,3.0,8.1,6.7,40.6,55.4,B-,2.75
2103040@student.ruet.ac.bd,2103040,RUET,CSE,3-2,3209,Theory Course 3-2 (09),theory,3.0,8.9,5.0,33.1,47.0,C,2.25
2103040@student.ruet.ac.bd,2103040,RUET,CSE,3-2,3202,Sessional/Lab 3-2 (02),lab,1.5,6.9,5.6,29.2,41.7,D,2.00
2103040@student.ruet.ac.bd,2103040,RUET,CSE,3-2,3204,Sessional/Lab 3-2 (04),lab,1.5,10.0,4.9,39.1,54.1,B-,2.75
2103040@student.ruet.ac.bd,2103040,RUET,CSE,3-2,3206,Sessional/Lab 3-2 (06),lab,1.5,7.2,6.5,40.7,54.5,B-,2.75
2103040@student.ruet.ac.bd,2103040,RUET,CSE,3-2,3208,Sessional/Lab 3-2 (08),lab,1.5,10.0,6.0,40.5,56.5,B,3.00
2103041@student.ruet.ac.bd,2103041,RUET,CSE,1-1,1101,Theory Course 1-1 (01),theory,3.0,6.2,6.3,47.5,60.0,B+,3.25
2103041@student.ruet.ac.bd,2103041,RUET,CSE,1-1,1103,Theory Course 1-1 (03),theory,3.0,7.8,7.0,32.9,47.7,C,2.25
2103041@student.ruet.ac.bd,2103041,RUET,CSE,1-1,1105,Theory Course 1-1 (05),theory,3.0,8.3,5.8,47.7,61.8,B+,3.25
2103041@student.ruet.ac.bd,2103041,RUET,CSE,1-1,1107,Theory Course 1-1 (07),theory,3.0,7.8,6.2,29.9,44.0,D,2.00
2103041@student.ruet.ac.bd,2103041,RUET,CSE,1-1,1109,Theory Course 1-1 (09),theory,3.0,6.8,9.0,29.7,45.5,C,2.25
2103041@student.ruet.ac.bd,2103041,RUET,CSE,1-1,1102,Sessional/Lab 1-1 (02),lab,1.5,7.8,6.8,44.5,59.2,B,3.00
2103041@student.ruet.ac.bd,2103041,RUET,CSE,1-1,1104,Sessional/Lab 1-1 (04),lab,1.5,7.9,6.9,37.6,52.4,B-,2.75
2103041@student.ruet.ac.bd,2103041,RUET,CSE,1-1,1106,Sessional/Lab 1-1 (06),lab,1.5,6.6,10.0,47.2,63.8,B+,3.25
2103041@student.ruet.ac.bd,2103041,RUET,CSE,1-2,1201,Theory Course 1-2 (01),theory,3.0,7.6,6.8,38.8,53.2,B-,2.75
2103041@student.ruet.ac.bd,2103041,RUET,CSE,1-2,1203,Theory Course 1-2 (03),theory,3.0,6.8,7.4,36.0,50.1,C+,2.50
2103041@student.ruet.ac.bd,2103041,RUET,CSE,1-2,1205,Theory Course 1-2 (05),theory,3.0,8.8,7.7,33.5,49.9,C+,2.50
2103041@student.ruet.ac.bd,2103041,RUET,CSE,1-2,1207,Theory Course 1-2 (07),theory,3.0,6.5,6.9,40.1,53.6,B-,2.75
2103041@student.ruet.ac.bd,2103041,RUET,CSE,1-2,1209,Theory Course 1-2 (09),theory,3.0,10.0,7.5,59.2,76.7,A+,4.00
2103041@student.ruet.ac.bd,2103041,RUET,CSE,1-2,1202,Sessional/Lab 1-2 (02),lab,1.5,8.7,5.7,34.7,49.1,C+,2.50
2103041@student.ruet.ac.bd,2103041,RUET,CSE,1-2,1204,Sessional/Lab 1-2 (04),lab,1.5,9.6,3.1,37.4,50.0,C+,2.50
2103041@student.ruet.ac.bd,2103041,RUET,CSE,1-2,1206,Sessional/Lab 1-2 (06),lab,1.5,6.6,6.9,43.8,57.3,B,3.00
2103041@student.ruet.ac.bd,2103041,RUET,CSE,2-1,2101,Theory Course 2-1 (01),theory,3.0,9.1,7.4,39.3,55.8,B-,2.75
2103041@student.ruet.ac.bd,2103041,RUET,CSE,2-1,2103,Theory Course 2-1 (03),theory,3.0,8.1,7.3,47.1,62.5,B+,3.25
2103041@student.ruet.ac.bd,2103041,RUET,CSE,2-1,2105,Theory Course 2-1 (05),theory,3.0,7.2,7.2,48.1,62.5,B+,3.25
2103041@student.ruet.ac.bd,2103041,RUET,CSE,2-1,2107,Theory Course 2-1 (07),theory,3.0,7.6,7.5,55.2,70.3,A,3.75
2103041@student.ruet.ac.bd,2103041,RUET,CSE,2-1,2109,Theory Course 2-1 (09),theory,3.0,5.3,8.3,42.6,56.2,B,3.00
2103041@student.ruet.ac.bd,2103041,RUET,CSE,2-1,2102,Sessional/Lab 2-1 (02),lab,1.5,6.8,7.8,36.1,50.8,C+,2.50
2103041@student.ruet.ac.bd,2103041,RUET,CSE,2-1,2104,Sessional/Lab 2-1 (04),lab,1.5,8.2,8.0,45.0,61.2,B+,3.25
2103041@student.ruet.ac.bd,2103041,RUET,CSE,2-1,2106,Sessional/Lab 2-1 (06),lab,1.5,7.7,5.9,42.0,55.6,B-,2.75
2103041@student.ruet.ac.bd,2103041,RUET,CSE,2-2,2201,Theory Course 2-2 (01),theory,3.0,6.7,8.6,42.4,57.7,B,3.00
2103041@student.ruet.ac.bd,2103041,RUET,CSE,2-2,2203,Theory Course 2-2 (03),theory,3.0,6.4,8.5,40.3,55.1,B-,2.75
2103041@student.ruet.ac.bd,2103041,RUET,CSE,2-2,2205,Theory Course 2-2 (05),theory,3.0,8.9,9.1,49.3,67.3,A-,3.50
2103041@student.ruet.ac.bd,2103041,RUET,CSE,2-2,2207,Theory Course 2-2 (07),theory,3.0,8.0,7.6,45.4,61.0,B+,3.25
2103041@student.ruet.ac.bd,2103041,RUET,CSE,2-2,2209,Theory Course 2-2 (09),theory,3.0,7.0,8.0,43.4,58.3,B,3.00
2103041@student.ruet.ac.bd,2103041,RUET,CSE,2-2,2202,Sessional/Lab 2-2 (02),lab,1.5,10.0,9.3,22.8,42.2,D,2.00
2103041@student.ruet.ac.bd,2103041,RUET,CSE,2-2,2204,Sessional/Lab 2-2 (04),lab,1.5,6.7,6.4,33.3,46.4,C,2.25
2103041@student.ruet.ac.bd,2103041,RUET,CSE,2-2,2206,Sessional/Lab 2-2 (06),lab,1.5,8.7,7.9,44.2,60.8,B+,3.25
2103041@student.ruet.ac.bd,2103041,RUET,CSE,3-1,3101,Theory Course 3-1 (01),theory,3.0,7.7,6.4,27.9,42.0,D,2.00
2103041@student.ruet.ac.bd,2103041,RUET,CSE,3-1,3103,Theory Course 3-1 (03),theory,3.0,10.0,6.8,43.3,60.1,B+,3.25
2103041@student.ruet.ac.bd,2103041,RUET,CSE,3-1,3105,Theory Course 3-1 (05),theory,3.0,7.3,7.1,39.8,54.2,B-,2.75
2103041@student.ruet.ac.bd,2103041,RUET,CSE,3-1,3107,Theory Course 3-1 (07),theory,3.0,7.5,8.1,38.2,53.7,B-,2.75
2103041@student.ruet.ac.bd,2103041,RUET,CSE,3-1,3109,Theory Course 3-1 (09),theory,3.0,7.5,9.2,38.7,55.3,B-,2.75
2103041@student.ruet.ac.bd,2103041,RUET,CSE,3-1,3102,Sessional/Lab 3-1 (02),lab,1.5,6.9,7.7,51.5,66.0,A-,3.50
2103041@student.ruet.ac.bd,2103041,RUET,CSE,3-1,3104,Sessional/Lab 3-1 (04),lab,1.5,8.1,7.5,52.2,67.8,A-,3.50
2103041@student.ruet.ac.bd,2103041,RUET,CSE,3-1,3106,Sessional/Lab 3-1 (06),lab,1.5,7.8,5.6,40.3,53.7,B-,2.75
2103041@student.ruet.ac.bd,2103041,RUET,CSE,3-1,3108,Sessional/Lab 3-1 (08),lab,1.5,6.5,5.6,50.6,62.8,B+,3.25
2103041@student.ruet.ac.bd,2103041,RUET,CSE,3-2,3201,Theory Course 3-2 (01),theory,3.0,7.3,7.6,40.3,55.2,B-,2.75
2103041@student.ruet.ac.bd,2103041,RUET,CSE,3-2,3203,Theory Course 3-2 (03),theory,3.0,5.7,7.3,23.3,36.2,F,0.00
2103041@student.ruet.ac.bd,2103041,RUET,CSE,3-2,3205,Theory Course 3-2 (05),theory,3.0,7.1,8.4,33.0,48.4,C+,2.50
2103041@student.ruet.ac.bd,2103041,RUET,CSE,3-2,3207,Theory Course 3-2 (07),theory,3.0,6.2,7.9,34.8,48.8,C+,2.50
2103041@student.ruet.ac.bd,2103041,RUET,CSE,3-2,3209,Theory Course 3-2 (09),theory,3.0,8.8,6.5,52.5,67.8,A-,3.50
2103041@student.ruet.ac.bd,2103041,RUET,CSE,3-2,3202,Sessional/Lab 3-2 (02),lab,1.5,7.7,8.9,54.4,71.0,A,3.75
2103041@student.ruet.ac.bd,2103041,RUET,CSE,3-2,3204,Sessional/Lab 3-2 (04),lab,1.5,9.9,5.3,50.2,65.4,A-,3.50
2103041@student.ruet.ac.bd,2103041,RUET,CSE,3-2,3206,Sessional/Lab 3-2 (06),lab,1.5,7.7,6.6,46.0,60.3,B+,3.25
2103041@student.ruet.ac.bd,2103041,RUET,CSE,3-2,3208,Sessional/Lab 3-2 (08),lab,1.5,9.0,9.4,43.0,61.4,B+,3.25
2103042@student.ruet.ac.bd,2103042,RUET,CSE,1-1,1101,Theory Course 1-1 (01),theory,3.0,5.9,8.8,15.7,30.4,F,0.00
2103042@student.ruet.ac.bd,2103042,RUET,CSE,1-1,1103,Theory Course 1-1 (03),theory,3.0,5.5,9.5,36.4,51.5,C+,2.50
2103042@student.ruet.ac.bd,2103042,RUET,CSE,1-1,1105,Theory Course 1-1 (05),theory,3.0,6.9,7.5,29.3,43.7,D,2.00
2103042@student.ruet.ac.bd,2103042,RUET,CSE,1-1,1107,Theory Course 1-1 (07),theory,3.0,7.0,7.6,34.9,49.5,C+,2.50
2103042@student.ruet.ac.bd,2103042,RUET,CSE,1-1,1109,Theory Course 1-1 (09),theory,3.0,4.6,9.4,44.7,58.7,B,3.00
2103042@student.ruet.ac.bd,2103042,RUET,CSE,1-1,1102,Sessional/Lab 1-1 (02),lab,1.5,7.0,8.7,39.2,54.8,B-,2.75
2103042@student.ruet.ac.bd,2103042,RUET,CSE,1-1,1104,Sessional/Lab 1-1 (04),lab,1.5,7.4,8.6,29.6,45.6,C,2.25
2103042@student.ruet.ac.bd,2103042,RUET,CSE,1-1,1106,Sessional/Lab 1-1 (06),lab,1.5,7.9,8.0,43.1,59.0,B,3.00
